date,POC BESS - Power (BESS Meter),POC DG - Power (DG Meter),POC Loads - Power (Loads Meter),POC PV - Power (PV Meter)
16/07/2025 15:45:00,-530.63,0.00,512.16,981.72
16/07/2025 16:00:00,-720.22,0.00,292.23,952.00
16/07/2025 16:15:00,-182.48,0.00,259.18,426.22
16/07/2025 16:30:00,-182.55,0.00,237.39,402.93
16/07/2025 16:45:00,-292.95,0.00,213.95,484.46
16/07/2025 17:00:00,-385.86,0.00,200.36,550.84
16/07/2025 17:15:00,112.26,0.00,189.67,89.96
16/07/2025 17:30:00,111.15,0.00,178.04,80.40
16/07/2025 17:45:00,113.91,0.00,158.75,63.29
16/07/2025 18:00:00,12.78,0.00,140.50,133.62
16/07/2025 18:15:00,-26.22,0.00,138.07,170.11
16/07/2025 18:30:00,-3.45,0.00,118.02,126.66
16/07/2025 18:45:00,56.59,0.00,116.59,71.28
16/07/2025 19:00:00,151.11,0.00,136.61,13.39
16/07/2025 19:15:00,183.21,0.00,155.49,0.52
16/07/2025 19:30:00,183.37,0.00,155.16,0.00
16/07/2025 19:45:00,180.12,0.00,149.50,0.00
16/07/2025 20:00:00,178.59,0.00,151.25,0.00
16/07/2025 20:15:00,179.93,0.00,149.94,0.00
16/07/2025 20:30:00,174.55,0.00,147.63,0.00
16/07/2025 20:45:00,173.46,0.00,146.47,0.00
16/07/2025 21:00:00,175.40,0.00,148.38,0.00
16/07/2025 21:15:00,175.96,0.00,148.94,0.00
16/07/2025 21:30:00,176.60,0.00,149.26,0.00
16/07/2025 21:45:00,175.09,0.00,148.26,0.00
16/07/2025 22:00:00,170.75,0.00,144.04,0.00
16/07/2025 22:15:00,172.26,0.00,145.49,0.00
16/07/2025 22:30:00,171.67,0.00,144.93,0.00
16/07/2025 22:45:00,172.67,0.00,145.92,0.00
16/07/2025 23:00:00,177.41,0.00,150.41,0.00
16/07/2025 23:15:00,169.10,0.00,142.45,0.00
16/07/2025 23:30:00,171.15,0.00,143.50,0.00
16/07/2025 23:45:00,176.86,0.00,144.74,0.00
17/07/2025 00:00:00,166.52,0.00,139.85,0.00
17/07/2025 00:15:00,19.72,0.00,0.00,0.00
17/07/2025 00:30:00,19.50,0.00,0.00,0.00
17/07/2025 00:45:00,19.62,0.00,0.00,0.00
17/07/2025 01:00:00,21.50,0.00,0.00,0.00
17/07/2025 01:15:00,20.95,0.00,0.00,0.00
17/07/2025 01:30:00,19.52,0.00,0.00,0.00
17/07/2025 01:45:00,19.56,0.00,0.00,0.00
17/07/2025 02:00:00,19.66,0.00,0.00,0.00
17/07/2025 02:15:00,19.65,0.00,0.00,0.00
17/07/2025 02:30:00,19.72,0.00,0.00,0.00
17/07/2025 02:45:00,19.56,0.00,0.00,0.00
17/07/2025 03:00:00,19.60,0.00,0.00,0.00
17/07/2025 03:15:00,19.61,0.00,0.00,0.00
17/07/2025 03:30:00,19.83,0.00,0.00,0.00
17/07/2025 03:45:00,19.57,0.00,0.00,0.00
17/07/2025 04:00:00,19.66,0.00,0.00,0.00
17/07/2025 04:15:00,19.62,0.00,0.00,0.00
17/07/2025 04:30:00,19.63,0.00,0.00,0.00
17/07/2025 04:45:00,19.42,0.00,0.00,0.00
17/07/2025 05:00:00,19.55,0.00,0.00,0.00
17/07/2025 05:15:00,19.51,0.00,0.00,0.00
17/07/2025 05:30:00,19.41,0.00,0.00,0.00
17/07/2025 05:45:00,19.30,0.00,0.00,0.00
17/07/2025 06:00:00,19.43,0.00,0.00,0.00
17/07/2025 06:15:00,19.40,0.00,0.00,0.00
17/07/2025 06:30:00,18.25,0.00,0.00,1.00
17/07/2025 06:45:00,-2.61,0.00,0.00,19.67
17/07/2025 07:00:00,-33.43,0.00,0.00,44.96
17/07/2025 07:15:00,-78.40,0.00,0.00,84.03
17/07/2025 07:30:00,-158.02,0.00,0.00,159.28
17/07/2025 07:45:00,-232.25,0.00,0.00,224.03
17/07/2025 08:00:00,-236.15,0.00,0.00,230.87
17/07/2025 08:15:00,-269.62,0.00,0.00,256.78
17/07/2025 08:30:00,-435.60,0.00,0.00,406.88
17/07/2025 08:45:00,-619.33,0.00,0.00,579.18
17/07/2025 09:00:00,-641.32,0.00,0.00,600.58
17/07/2025 09:15:00,-643.52,0.00,0.00,600.52
17/07/2025 09:30:00,-392.29,0.00,0.00,367.60
17/07/2025 09:45:00,4.02,0.00,0.00,0.09
17/07/2025 10:00:00,625.12,0.00,,0.51
17/07/2025 10:15:00,26.33,0.00,0.00,0.12
17/07/2025 10:30:00,-733.41,0.00,0.00,681.11
17/07/2025 10:45:00,-968.98,0.00,0.00,904.32
17/07/2025 11:00:00,-122.24,0.00,0.00,114.54
17/07/2025 11:15:00,46.74,0.08,812.53,737.14
17/07/2025 11:30:00,64.62,0.14,1130.03,1033.96
17/07/2025 11:45:00,168.16,0.15,1169.58,968.97
17/07/2025 12:00:00,69.68,0.17,1162.33,1054.90
17/07/2025 12:15:00,628.20,0.17,1155.36,543.77
17/07/2025 12:30:00,899.75,0.15,1147.03,292.53
17/07/2025 12:45:00,577.59,0.13,1162.39,592.34
17/07/2025 13:00:00,81.93,0.13,1183.89,1055.64
17/07/2025 13:15:00,496.64,0.13,1183.46,681.08
17/07/2025 13:30:00,702.46,0.13,1050.93,379.92
17/07/2025 13:45:00,-317.10,0.13,280.53,566.13
17/07/2025 14:00:00,-447.36,0.13,281.36,682.34
17/07/2025 14:15:00,-496.76,0.13,277.37,732.84
17/07/2025 14:30:00,-557.96,0.12,280.87,785.18
17/07/2025 14:45:00,-539.30,0.12,276.67,768.43
17/07/2025 15:00:00,-625.04,0.13,269.70,840.38
17/07/2025 15:15:00,-695.77,0.13,222.11,844.21
17/07/2025 15:30:00,108.43,0.00,,0.09
17/07/2025 15:45:00,-429.96,0.00,987.84,1325.07
17/07/2025 16:00:00,-471.52,0.00,1108.64,1493.12
17/07/2025 16:15:00,-345.02,0.00,1074.64,1345.98
17/07/2025 16:30:00,-109.98,0.00,1026.74,1086.62
17/07/2025 16:45:00,12.85,0.00,968.74,915.90
17/07/2025 17:00:00,311.15,0.00,931.29,612.84
17/07/2025 17:15:00,527.34,0.00,885.90,375.52
17/07/2025 17:30:00,428.88,0.00,857.18,436.62
17/07/2025 17:45:00,500.99,0.00,811.32,330.66
17/07/2025 18:00:00,467.67,0.00,781.87,328.32
17/07/2025 18:15:00,188.58,0.00,355.12,180.05
17/07/2025 18:30:00,10.98,0.00,118.07,113.64
17/07/2025 18:45:00,59.14,0.00,110.65,63.28
17/07/2025 19:00:00,145.50,0.00,132.25,11.18
17/07/2025 19:15:00,182.62,0.00,153.92,-1.17
17/07/2025 19:30:00,182.08,0.00,154.83,0.00
17/07/2025 19:45:00,181.35,0.00,154.05,0.00
17/07/2025 20:00:00,178.07,0.00,150.95,0.00
17/07/2025 20:15:00,177.05,0.00,149.83,0.00
17/07/2025 20:30:00,177.77,0.00,150.49,0.00
17/07/2025 20:45:00,177.97,0.00,150.76,0.00
17/07/2025 21:00:00,180.71,0.00,151.61,0.00
17/07/2025 21:15:00,183.97,0.00,152.33,0.00
17/07/2025 21:30:00,135.78,0.00,147.75,0.00
17/07/2025 21:45:00,20.29,0.00,,0.00
17/07/2025 22:00:00,23.09,0.00,,0.00
17/07/2025 22:15:00,19.61,0.00,,0.00
17/07/2025 22:30:00,19.57,0.00,,0.00
17/07/2025 22:45:00,19.59,0.00,,0.00
17/07/2025 23:00:00,19.56,0.00,,0.00
17/07/2025 23:15:00,19.47,0.00,,0.00
17/07/2025 23:30:00,19.35,0.00,,0.00
17/07/2025 23:45:00,19.45,0.00,,0.00
18/07/2025 00:00:00,19.48,0.00,,0.00
18/07/2025 00:15:00,19.42,0.00,,0.00
18/07/2025 00:30:00,19.36,0.00,,0.00
18/07/2025 00:45:00,19.33,0.00,,0.00
18/07/2025 01:00:00,19.36,0.00,,0.00
18/07/2025 01:15:00,19.31,0.00,,0.00
18/07/2025 01:30:00,19.28,0.00,,0.00
18/07/2025 01:45:00,19.40,0.00,,0.00
18/07/2025 02:00:00,19.43,0.00,,0.00
18/07/2025 02:15:00,19.47,0.00,,0.00
18/07/2025 02:30:00,19.33,0.00,,0.00
18/07/2025 02:45:00,23.11,0.00,,0.00
18/07/2025 03:00:00,19.31,0.00,,0.00
18/07/2025 03:15:00,19.31,0.00,,0.00
18/07/2025 03:30:00,19.23,0.00,,0.00
18/07/2025 03:45:00,19.46,0.00,,0.00
18/07/2025 04:00:00,19.30,0.00,,0.00
18/07/2025 04:15:00,19.35,0.00,,0.00
18/07/2025 04:30:00,19.21,0.00,,0.00
18/07/2025 04:45:00,19.32,0.00,,0.00
18/07/2025 05:00:00,19.37,0.00,,0.00
18/07/2025 05:15:00,19.30,0.00,,0.00
18/07/2025 05:30:00,19.51,0.00,,0.00
18/07/2025 05:45:00,23.64,0.00,,0.00
18/07/2025 06:00:00,19.31,0.00,0.00,0.00
18/07/2025 06:15:00,19.38,0.00,0.00,0.00
18/07/2025 06:30:00,17.01,0.00,0.00,1.94
18/07/2025 06:45:00,-3.13,0.00,0.00,20.29
18/07/2025 07:00:00,-50.38,0.00,0.00,59.29
18/07/2025 07:15:00,-152.25,0.00,0.00,150.51
18/07/2025 07:30:00,-155.29,0.00,0.00,160.48
18/07/2025 07:45:00,-181.21,0.00,0.00,177.32
18/07/2025 08:00:00,-266.32,0.00,0.00,253.36
18/07/2025 08:15:00,-412.45,0.00,0.00,387.49
18/07/2025 08:30:00,-476.03,0.00,,443.87
18/07/2025 08:45:00,-320.25,0.00,,308.21
18/07/2025 09:00:00,-469.67,0.00,,438.01
18/07/2025 09:15:00,-724.32,0.00,,678.23
18/07/2025 09:30:00,-1025.21,0.00,,952.80
18/07/2025 09:45:00,-811.88,0.00,,756.04
18/07/2025 10:00:00,0.00,,0.00,0.00
18/07/2025 10:15:00,-96.37,0.00,763.69,821.97
18/07/2025 10:30:00,-125.56,0.00,1017.83,1091.37
18/07/2025 10:45:00,220.91,0.00,1030.84,780.91
18/07/2025 11:00:00,628.84,0.00,1043.70,425.16
18/07/2025 11:15:00,1110.27,0.00,1051.66,0.00
18/07/2025 11:30:00,1109.76,0.00,1051.16,0.00
18/07/2025 11:45:00,1125.37,0.00,1066.00,0.00
18/07/2025 12:00:00,537.45,0.00,511.68,11.44
18/07/2025 12:15:00,-146.81,0.00,194.42,338.96
18/07/2025 12:30:00,-67.18,255.31,191.96,17.31
18/07/2025 12:45:00,-176.86,388.46,198.09,0.00
18/07/2025 13:00:00,-258.91,466.30,197.84,0.00
18/07/2025 13:15:00,-384.26,592.39,201.79,0.00
18/07/2025 13:30:00,-449.59,660.49,208.85,0.00
18/07/2025 13:45:00,-441.73,660.54,210.75,0.00
18/07/2025 14:00:00,-349.87,562.10,205.26,0.00
18/07/2025 14:15:00,10.45,0.00,9.09,0.00
18/07/2025 14:30:00,683.84,0.00,634.59,0.00
18/07/2025 14:45:00,1105.48,0.00,1027.33,0.00
18/07/2025 15:00:00,456.93,602.79,1055.22,45.86
18/07/2025 15:15:00,-842.92,0.00,1064.85,1792.05
18/07/2025 15:30:00,119.62,0.00,1033.99,896.83
18/07/2025 15:45:00,533.48,0.00,1003.19,496.06
18/07/2025 16:00:00,-32.04,0.00,984.73,983.35
18/07/2025 16:15:00,-630.22,0.00,377.80,957.30
18/07/2025 16:30:00,-774.83,0.00,187.48,898.64
18/07/2025 16:45:00,-794.24,0.00,197.29,932.21
18/07/2025 17:00:00,-781.72,0.00,189.17,912.39
18/07/2025 17:15:00,-528.15,,184.29,675.43
18/07/2025 17:30:00,-409.00,,174.98,558.85
18/07/2025 17:45:00,-303.18,,150.52,438.29
18/07/2025 18:00:00,-164.73,,138.20,296.68
18/07/2025 18:15:00,-44.23,,130.42,179.27
18/07/2025 18:30:00,28.88,,125.75,106.23
18/07/2025 18:45:00,91.20,,119.91,42.87
18/07/2025 19:00:00,150.72,,135.69,9.34
18/07/2025 19:15:00,185.51,,154.72,-1.16
18/07/2025 19:30:00,171.75,,145.68,0.00
18/07/2025 19:45:00,166.17,,140.59,0.00
18/07/2025 20:00:00,168.46,,142.74,0.00
18/07/2025 20:15:00,161.38,,135.98,0.00
18/07/2025 20:30:00,162.32,,136.68,0.00
18/07/2025 20:45:00,161.50,,136.13,0.00
18/07/2025 21:00:00,167.39,,141.76,0.00
18/07/2025 21:15:00,166.05,,140.65,0.00
18/07/2025 21:30:00,163.96,,138.63,0.00
18/07/2025 21:45:00,165.44,,140.19,0.00
18/07/2025 22:00:00,163.36,,138.15,0.00
18/07/2025 22:15:00,162.79,,137.52,0.00
18/07/2025 22:30:00,162.17,,133.87,0.00
18/07/2025 22:45:00,56.42,,36.27,0.00
18/07/2025 23:00:00,18.23,,0.00,0.00
18/07/2025 23:15:00,18.07,,0.00,0.00
18/07/2025 23:30:00,18.15,,0.00,0.00
18/07/2025 23:45:00,18.17,,0.00,0.00
19/07/2025 00:00:00,18.16,,0.00,0.00
19/07/2025 00:15:00,18.32,,0.00,0.00
19/07/2025 00:30:00,18.21,,0.00,0.00
19/07/2025 00:45:00,18.25,,0.00,0.00
19/07/2025 01:00:00,18.35,,0.00,0.00
19/07/2025 01:15:00,18.26,,0.00,0.00
19/07/2025 01:30:00,18.28,,0.00,0.00
19/07/2025 01:45:00,18.13,,0.00,0.00
19/07/2025 02:00:00,21.47,,0.00,0.00
19/07/2025 02:15:00,18.88,,0.00,0.00
19/07/2025 02:30:00,18.40,,0.00,0.00
19/07/2025 02:45:00,18.30,,0.00,0.00
19/07/2025 03:00:00,18.15,,0.00,0.00
19/07/2025 03:15:00,18.14,,0.00,0.00
19/07/2025 03:30:00,18.14,,0.00,0.00
19/07/2025 03:45:00,18.05,,0.00,0.00
19/07/2025 04:00:00,18.00,,0.00,0.00
19/07/2025 04:15:00,18.15,,0.00,0.00
19/07/2025 04:30:00,18.08,,0.00,0.00
19/07/2025 04:45:00,18.07,,0.00,0.00
19/07/2025 05:00:00,18.05,,0.00,0.00
19/07/2025 05:15:00,18.01,,0.00,0.00
19/07/2025 05:30:00,18.08,,0.00,0.00
19/07/2025 05:45:00,18.05,,0.00,0.00
19/07/2025 06:00:00,17.92,,0.00,0.00
19/07/2025 06:15:00,18.09,,0.00,-0.01
19/07/2025 06:30:00,8.70,,0.00,8.46
19/07/2025 06:45:00,-30.73,,0.00,42.05
19/07/2025 07:00:00,-66.17,,0.00,74.20
19/07/2025 07:15:00,-115.85,,0.00,118.48
19/07/2025 07:30:00,-174.33,,0.00,172.79
19/07/2025 07:45:00,-257.18,,,246.15
19/07/2025 08:00:00,-366.05,,0.00,343.45
19/07/2025 08:15:00,-411.65,,0.00,386.12
19/07/2025 08:30:00,-347.75,,0.00,329.80
19/07/2025 08:45:00,-614.97,,0.00,572.57
19/07/2025 09:00:00,-774.66,,0.00,723.51
19/07/2025 09:15:00,-896.92,,0.00,834.64
19/07/2025 09:30:00,-1028.43,,0.00,955.43
19/07/2025 09:45:00,-296.70,,0.00,285.85
19/07/2025 10:00:00,-6.84,,0.00,17.07
19/07/2025 10:15:00,-86.29,,0.00,94.47
19/07/2025 10:30:00,-39.91,,0.00,47.09
19/07/2025 10:45:00,0.00,,0.00,0.00
19/07/2025 11:00:00,0.00,,0.00,0.00
19/07/2025 11:15:00,,,0.00,0.00
19/07/2025 11:30:00,,,0.00,0.00
19/07/2025 11:45:00,-76.18,,256.54,238.64
19/07/2025 12:00:00,-115.35,,260.26,325.24
19/07/2025 12:15:00,,,27.75,0.00
19/07/2025 12:30:00,-131.04,,215.85,255.12
19/07/2025 12:45:00,,,0.00,0.00
19/07/2025 13:00:00,,,0.00,
19/07/2025 13:15:00,,,0.00,
19/07/2025 13:30:00,,,0.00,
19/07/2025 13:45:00,,,0.00,
19/07/2025 14:00:00,,,0.00,
19/07/2025 14:15:00,,,0.00,
19/07/2025 14:30:00,,,0.00,
19/07/2025 14:45:00,,,0.00,
19/07/2025 15:00:00,,,0.00,
19/07/2025 15:15:00,71.42,,366.08,641.95
19/07/2025 15:30:00,-165.76,,139.69,196.60
19/07/2025 15:45:00,-101.32,,210.33,232.84
19/07/2025 16:00:00,-58.44,,32.61,109.61
19/07/2025 16:15:00,,,0.00,
19/07/2025 16:30:00,-36.66,,55.62,102.00
19/07/2025 16:45:00,,,0.00,0.00
19/07/2025 17:00:00,,,0.00,0.00
19/07/2025 17:15:00,0.81,,96.32,118.69
19/07/2025 17:30:00,14.17,,11.31,18.80
19/07/2025 17:45:00,-127.55,,0.00,136.60
19/07/2025 18:00:00,0.00,,0.00,0.00
19/07/2025 18:15:00,1.55,,0.00,0.97
19/07/2025 18:30:00,,,0.00,
19/07/2025 18:45:00,3.57,,0.00,0.00
19/07/2025 19:00:00,15.42,,,6.23
19/07/2025 19:15:00,23.98,,0.00,-1.32
19/07/2025 19:30:00,22.31,,0.00,0.00
19/07/2025 19:45:00,25.82,,0.00,0.00
19/07/2025 20:00:00,21.98,,0.00,0.00
19/07/2025 20:15:00,22.02,,0.00,0.00
19/07/2025 20:30:00,22.15,,0.00,0.00
19/07/2025 20:45:00,22.18,,0.00,0.00
19/07/2025 21:00:00,22.06,,0.00,0.00
19/07/2025 21:15:00,18.57,,0.00,0.00
19/07/2025 21:30:00,17.47,,0.00,0.00
19/07/2025 21:45:00,17.45,,0.00,0.00
19/07/2025 22:00:00,17.56,,0.00,0.00
19/07/2025 22:15:00,17.54,,0.00,0.00
19/07/2025 22:30:00,17.42,,0.00,0.00
19/07/2025 22:45:00,17.39,,0.00,0.00
19/07/2025 23:00:00,17.28,,0.00,0.00
19/07/2025 23:15:00,22.24,,0.00,0.00
19/07/2025 23:30:00,17.36,,0.00,0.00
19/07/2025 23:45:00,17.41,,0.00,0.00
20/07/2025 00:00:00,17.29,,0.00,0.00
20/07/2025 00:15:00,17.23,,0.00,0.00
20/07/2025 00:30:00,17.20,,0.00,0.00
20/07/2025 00:45:00,17.25,,0.00,0.00
20/07/2025 01:00:00,17.32,,0.00,0.00
20/07/2025 01:15:00,17.63,,0.00,0.00
20/07/2025 01:30:00,17.63,,0.00,0.00
20/07/2025 01:45:00,17.48,,0.00,0.00
20/07/2025 02:00:00,17.49,,0.00,0.00
20/07/2025 02:15:00,17.42,,0.00,0.00
20/07/2025 02:30:00,17.34,,0.00,0.00
20/07/2025 02:45:00,17.39,,0.00,0.00
20/07/2025 03:00:00,17.42,,0.00,0.00
20/07/2025 03:15:00,17.52,,0.00,0.00
20/07/2025 03:30:00,17.32,,0.00,0.00
20/07/2025 03:45:00,17.32,,0.00,0.00
20/07/2025 04:00:00,17.17,,0.00,0.00
20/07/2025 04:15:00,17.28,,0.00,0.00
20/07/2025 04:30:00,17.34,,0.00,0.00
20/07/2025 04:45:00,17.37,,,0.00
20/07/2025 05:00:00,17.40,,,0.00
20/07/2025 05:15:00,17.51,,,0.00
20/07/2025 05:30:00,17.37,,,0.00
20/07/2025 05:45:00,17.15,,,0.00
20/07/2025 06:00:00,17.18,,,0.00
20/07/2025 06:15:00,17.25,,,0.00
20/07/2025 06:30:00,13.43,,,3.34
20/07/2025 06:45:00,-24.24,,,35.65
20/07/2025 07:00:00,-83.18,,,85.55
20/07/2025 07:15:00,-153.16,,,152.42
20/07/2025 07:30:00,-275.90,,,269.24
20/07/2025 07:45:00,-450.48,,,419.05
20/07/2025 08:00:00,-0.04,,,1.25
20/07/2025 08:15:00,0.00,,,0.00
20/07/2025 08:30:00,,,,0.00
20/07/2025 08:45:00,,,,0.00
20/07/2025 09:00:00,,,,0.00
20/07/2025 09:15:00,,,,0.00
20/07/2025 09:30:00,,,,0.00
20/07/2025 09:45:00,-236.31,,,91.49
20/07/2025 10:00:00,-156.73,,,365.28
20/07/2025 10:15:00,-265.90,,,263.62
20/07/2025 13:30:00,732.00,,712.88,0.00
20/07/2025 13:45:00,835.23,,762.97,0.00
20/07/2025 14:00:00,830.26,,762.21,0.00
20/07/2025 14:15:00,-454.78,,775.41,1165.54
20/07/2025 14:30:00,-286.49,,776.11,1008.75
20/07/2025 14:45:00,-64.15,,772.99,809.92
20/07/2025 15:00:00,2.12,,760.39,733.18
20/07/2025 15:15:00,-335.56,,755.64,1035.56
20/07/2025 15:30:00,-500.15,,740.20,1177.40
20/07/2025 15:45:00,-421.80,,734.23,1090.79
20/07/2025 16:00:00,380.80,,723.00,169.61
20/07/2025 16:15:00,23.63,,29.55,0.00
20/07/2025 16:30:00,745.99,,583.96,0.00
20/07/2025 16:45:00,573.13,,746.29,206.36
20/07/2025 17:00:00,96.58,,735.83,618.58
20/07/2025 17:15:00,233.38,,732.43,493.17
20/07/2025 17:30:00,251.81,,724.19,473.62
20/07/2025 17:45:00,298.14,,720.71,423.07
20/07/2025 18:00:00,501.05,,694.82,215.98
20/07/2025 18:15:00,602.26,,683.99,117.21
20/07/2025 18:30:00,655.82,,691.14,79.01
20/07/2025 18:45:00,549.29,0.00,540.73,34.99
20/07/2025 19:00:00,145.36,0.01,120.92,3.26
20/07/2025 19:15:00,165.65,0.00,135.06,0.00
20/07/2025 19:30:00,145.49,0.00,129.85,0.00
20/07/2025 19:45:00,16.21,,0.00,0.00
20/07/2025 20:00:00,0.00,0.00,0.00,0.00
20/07/2025 20:15:00,,0.00,0.00,0.00
20/07/2025 20:30:00,,0.00,0.00,0.00
20/07/2025 20:45:00,,0.00,0.00,0.00
20/07/2025 21:00:00,,0.00,0.00,0.00
20/07/2025 21:15:00,,0.00,0.00,0.00
20/07/2025 21:30:00,,0.00,0.00,0.00
20/07/2025 21:45:00,,0.01,,0.00
21/07/2025 10:00:00,,,0.00,
21/07/2025 10:15:00,,,0.00,
21/07/2025 10:30:00,,,0.00,
21/07/2025 10:45:00,325.34,0.00,475.37,543.40
21/07/2025 11:00:00,400.06,206.89,1084.34,474.99
21/07/2025 11:15:00,44.03,126.85,181.34,87.79
21/07/2025 11:30:00,-711.90,657.42,310.57,327.73
21/07/2025 11:45:00,-1036.25,602.84,311.48,672.56
21/07/2025 12:00:00,-1198.24,602.71,318.49,826.04
21/07/2025 12:15:00,-581.48,246.13,323.15,606.55
21/07/2025 12:30:00,-130.01,94.30,321.54,339.49
21/07/2025 12:45:00,-253.79,94.29,322.15,451.87
21/07/2025 13:00:00,-217.54,94.31,314.91,412.27
21/07/2025 13:15:00,-414.22,41.26,312.33,637.26
21/07/2025 13:30:00,-358.03,0.00,307.49,621.06
21/07/2025 13:45:00,-542.16,0.00,300.38,793.08
21/07/2025 14:00:00,-121.76,0.00,263.15,372.75
21/07/2025 14:15:00,0.00,,0.00,0.00
21/07/2025 14:30:00,-586.03,0.00,339.40,398.14
21/07/2025 14:45:00,-469.28,0.00,1262.81,1646.97
21/07/2025 15:00:00,163.33,0.00,1244.27,1042.74
21/07/2025 15:15:00,-46.75,0.00,1244.35,1234.00
21/07/2025 15:30:00,-192.66,0.00,1262.42,1385.63
21/07/2025 15:45:00,171.21,0.00,1247.93,1037.89
21/07/2025 16:00:00,230.43,0.00,1226.04,965.16
21/07/2025 16:15:00,270.58,0.00,1154.12,862.70
21/07/2025 16:30:00,206.57,0.00,1131.81,896.44
21/07/2025 16:45:00,113.63,0.00,1063.42,915.71
21/07/2025 17:00:00,-30.53,0.00,1021.10,1005.39
21/07/2025 17:15:00,205.38,0.00,986.65,760.42
21/07/2025 17:30:00,383.71,0.00,950.51,569.22
21/07/2025 17:45:00,514.47,0.00,889.29,388.59
21/07/2025 18:00:00,648.84,0.00,842.33,224.59
21/07/2025 18:15:00,877.96,0.00,810.73,0.00
21/07/2025 18:30:00,817.35,1.20,758.40,0.00
21/07/2025 18:45:00,-1211.46,1325.80,118.56,0.00
21/07/2025 19:00:00,-1309.81,1453.46,145.31,0.00
21/07/2025 19:15:00,-105.61,278.27,148.42,0.00
21/07/2025 19:30:00,-97.37,270.84,149.93,0.00
21/07/2025 19:45:00,103.10,81.79,155.14,0.00
21/07/2025 20:00:00,178.80,0.00,149.72,0.00
21/07/2025 20:15:00,176.63,0.00,145.41,0.00
21/07/2025 20:30:00,169.83,0.00,141.71,0.00
21/07/2025 20:45:00,177.79,0.00,144.03,0.00
21/07/2025 21:00:00,176.64,0.00,147.72,0.00
21/07/2025 21:15:00,176.78,0.00,148.57,0.00
21/07/2025 21:30:00,153.60,0.00,126.62,0.00
21/07/2025 21:45:00,20.67,0.00,0.00,0.00
21/07/2025 22:00:00,20.73,0.00,0.00,0.00
21/07/2025 22:15:00,20.66,0.00,0.00,0.00
21/07/2025 22:30:00,20.61,0.00,0.00,0.00
21/07/2025 22:45:00,20.62,0.00,0.00,0.00
21/07/2025 23:00:00,20.50,0.00,0.00,0.00
21/07/2025 23:15:00,20.55,0.00,0.00,0.00
21/07/2025 23:30:00,20.60,0.00,0.00,0.00
21/07/2025 23:45:00,20.59,0.00,0.00,0.00
22/07/2025 00:00:00,20.58,0.00,0.00,0.00
22/07/2025 00:15:00,20.53,0.00,0.00,0.00
22/07/2025 00:30:00,20.55,0.00,0.00,0.00
22/07/2025 00:45:00,20.54,0.00,0.00,0.00
22/07/2025 01:00:00,20.65,0.00,0.00,0.00
22/07/2025 01:15:00,20.54,0.00,0.00,0.00
22/07/2025 01:30:00,20.51,0.00,0.00,0.00
22/07/2025 01:45:00,20.61,0.00,0.00,0.00
22/07/2025 02:00:00,20.75,0.00,0.00,0.00
22/07/2025 02:15:00,20.84,0.00,0.00,0.00
22/07/2025 02:30:00,20.83,0.00,0.00,0.00
22/07/2025 02:45:00,20.68,0.00,0.00,0.00
22/07/2025 03:00:00,21.08,0.00,0.00,0.00
22/07/2025 03:15:00,20.79,0.00,0.00,0.00
22/07/2025 03:30:00,20.76,0.00,0.00,0.00
22/07/2025 03:45:00,20.88,0.00,0.00,0.00
22/07/2025 04:00:00,20.98,0.00,0.00,0.00
22/07/2025 04:15:00,20.73,0.00,,0.00
22/07/2025 04:30:00,20.85,0.00,,0.00
22/07/2025 04:45:00,20.72,0.00,,0.00
22/07/2025 05:00:00,24.09,0.00,,0.00
22/07/2025 05:15:00,21.62,0.00,0.00,0.00
22/07/2025 05:30:00,20.81,0.00,0.00,0.00
22/07/2025 05:45:00,21.04,0.00,0.00,0.00
22/07/2025 06:00:00,20.95,0.00,,0.00
22/07/2025 06:15:00,20.98,0.00,,0.00
22/07/2025 06:30:00,21.08,0.00,,0.00
22/07/2025 06:45:00,20.91,0.00,,0.05
22/07/2025 07:00:00,15.63,0.00,,4.54
22/07/2025 07:15:00,5.10,0.00,,14.14
22/07/2025 07:30:00,0.22,0.00,,18.47
22/07/2025 07:45:00,-5.85,0.00,,23.78
22/07/2025 08:00:00,-8.60,0.00,,26.48
22/07/2025 08:15:00,-38.06,0.00,,48.66
22/07/2025 08:30:00,-94.47,0.00,,98.95
22/07/2025 08:45:00,-141.88,0.00,,146.12
22/07/2025 09:00:00,-329.71,0.00,,314.26
22/07/2025 09:15:00,-428.82,0.00,,404.72
22/07/2025 09:30:00,-653.44,0.00,,608.39
22/07/2025 09:45:00,-987.19,0.00,,917.50
22/07/2025 10:00:00,-1357.57,0.00,,1257.72
22/07/2025 10:15:00,-1103.74,0.00,0.00,1023.92
22/07/2025 10:30:00,6.71,0.00,37.74,0.07
22/07/2025 10:45:00,166.29,0.00,899.15,721.98
22/07/2025 11:00:00,448.09,0.00,1017.82,570.39
22/07/2025 11:15:00,737.06,0.00,1038.89,341.11
22/07/2025 11:30:00,742.77,0.00,1079.18,365.73
22/07/2025 11:45:00,863.06,0.00,1136.34,315.05
22/07/2025 12:00:00,656.23,0.00,1136.61,493.59
22/07/2025 12:15:00,535.59,0.00,1137.89,607.81
22/07/2025 12:30:00,467.75,0.00,1143.02,671.55
22/07/2025 12:45:00,3.13,0.00,440.23,432.85
22/07/2025 13:00:00,-1046.50,0.00,271.90,1224.77
